#              k               1              b1              b2              b3              b4           b1*b1           b1*b2           b1*b3           b1*b4           b2*b2           b2*b4           b4*b4           b1*b5           b1*b6           b1*b7              b5              b6              b7
            0.29        -70.5473         213.807         645.272         -114.36         839.772         234.762         1015.79        0.511313         1313.63         13.4497         21.7708         7.44549        -0.66077         92.4248         78.4362         65.8075         55.8475          46.233        0.411421         8.40947         7.15414         5.98764         5.09383         4.23082
             0.3        -58.8972         229.788         642.124        -110.829         834.154         240.438         999.341        0.388942         1291.86         13.4926         22.2873         7.97845       -0.669639         92.4191         78.4261         65.8035         55.8403         46.2249        0.435323          8.9918         7.64941         6.40227         5.44647          4.5236
            0.31        -48.0737         244.304         638.336        -107.446          827.83         244.747         982.682        0.196057         1269.92         13.6308         22.9688         8.57848        -0.62704         92.3752         78.3817         65.7722         55.8087         46.1966        0.464537         9.58908         8.15717         6.82754           5.808         4.82374
            0.32        -37.9412         257.706          633.98        -104.197         820.884         248.918         965.461       0.0352979         1247.46         14.0493         24.1727         9.41609       -0.595986         92.2895         78.3014         65.7112         55.7515         46.1469        0.492379         10.1996         8.67609         7.26222         6.17748         5.13041
            0.33         -28.504         269.977         629.103        -101.077          813.37         253.658         947.068      -0.0538346         1223.89          15.023         26.4349         10.7497       -0.606682         92.1651         78.1894         65.6227         55.6717         46.0782         0.51395         10.8221         9.20528         7.70545         6.55427         5.44309
            0.34        -19.8982         280.665         623.744        -98.0843         805.328         258.813         926.836       -0.100742         1198.52         16.8495         30.3359         12.8602       -0.644795         92.0093          78.052         65.5117         55.5739         45.9946        0.528958         11.4554         9.74378         8.15635         6.93769          5.7612
            0.35         -12.187         289.489         617.914        -95.2112         796.769         264.514          903.33       -0.135952         1169.93          20.182         37.1478         16.3618       -0.693251         91.8208         77.8878         65.3775          55.457         45.8955        0.536694         12.0967         10.2893         8.61302          7.3261         6.08339
            0.36        -5.21286          296.82          611.61        -92.4399         787.684         271.588         874.984       -0.154978         1136.53         25.7348          48.263         21.9275       -0.757045         91.5882         77.6866         65.2119         55.3137         45.7744        0.533876         12.7415         10.8378         9.07208         7.71662         6.40721
            0.37         1.25052         303.264         604.788        -89.7464         778.011         281.655         839.402       -0.116957         1095.94          34.582         65.7726         30.5661       -0.868246          91.293         77.4327         65.0017          55.133         45.6218        0.512216          13.383         11.3837         9.52883          8.1053         6.72929
            0.38          7.2724         308.947         597.355        -87.1093         767.632         296.356         793.612       0.0130479         1045.14         48.0367         92.2347         43.5129        -1.05814          90.916         77.1103         64.7332         54.9034         45.4278        0.461895          14.013         11.9202         9.97745         8.48732         7.04553
            0.39         12.7626         313.524         589.204        -84.5113         756.404         316.999         734.375        0.254144         980.879         67.5234         130.426         62.1098        -1.34767         90.4407         76.7061         64.3949         54.6157         45.1848        0.373629          14.623         12.4402         10.4118         8.85759         7.35167
             0.4          17.629         316.653          580.21        -81.9351         744.164         344.941         658.071        0.615404         899.484         94.6427         183.468         87.8673        -1.75123         89.8498         76.2061         63.9741         54.2597         44.8843        0.238183         15.2031         12.9357         10.8248         9.21036          7.6429
           0.005        -9.66126         -5.5469        0.156747       -0.309141        0.210103       0.0802554     -0.00269427     0.000166112     -0.00163024     0.000237961     0.000247026     6.47431e-08    -1.04214e-05     1.44243e-05         0.22935     1.02703e-05          0.1633        0.222676     2.36165e-07     4.76367e-06    -0.000213635     3.39179e-06    -0.000152111    -0.000208962
          0.0075        -26.7721        -15.6602        0.680602      0.00873217        0.916568        0.388205       -0.015631     0.000825209       -0.011777      0.00135046      0.00160147     0.000199227    -5.67631e-05    -0.000439413        0.651947    -0.000312867        0.464194        0.633133     3.18398e-07     -8.0116e-06    -1.21288e-05    -5.70435e-06    -8.63583e-06    -9.17834e-06
            0.01        -51.8711        -30.6054         1.81088       0.0340788         2.44569         1.11517      -0.0481796      0.00245261      -0.0397457       0.0040495      0.00491323     0.000691197    -0.000176004     -0.00214432         1.30045     -0.00152678        0.925934         1.26333     6.14572e-07     1.66611e-05     0.000225263     1.18629e-05      0.00016039      0.00021333
          0.0125        -82.6152         -48.909         3.71535       0.0890251         5.02444         2.43882       -0.115877      0.00542912        -0.10428      0.00914866       0.0112876      0.00171059    -0.000406077       -0.006544         2.13679      -0.0046594         1.52142         2.07677     1.00109e-06     1.01591e-05     0.000355192     7.23342e-06     0.000252901     0.000341592
           0.015        -116.027        -68.5451         6.45819        0.182756         8.73298         4.48254       -0.232086      0.00986153       -0.223006       0.0171212       0.0213257      0.00333204    -0.000766118      -0.0147773         3.10129      -0.0105216         2.20816         3.01589     2.14277e-06     1.80196e-05      0.00072952     1.28302e-05     0.000519427      0.00070251
          0.0175        -149.205        -87.5128         10.0375        0.318359          13.562          7.3173         -0.4108       0.0155196       -0.415431       0.0286402       0.0362035      0.00601553     -0.00125438      -0.0276747         4.13031      -0.0197047         2.94083         4.01915      2.8115e-06     6.54553e-05      0.00138329     4.66049e-05     0.000984918      0.00132193
            0.02        -179.814        -104.145         14.3475        0.492453         19.3594         10.9144       -0.665422       0.0218731       -0.700979       0.0433942       0.0553737      0.00951299      -0.0018277      -0.0456741         5.16448      -0.0325205         3.67717         5.02908     5.44805e-06     4.70957e-05       0.0021499     3.35327e-05      0.00153075      0.00207223
           0.025        -227.038        -125.948         24.5966        0.908523         33.0659         20.0223         -1.4196       0.0344138        -1.57901       0.0836347        0.109429       0.0207753     -0.00305161      -0.0917749         7.07177      -0.0653448         5.03519         6.89582     1.02742e-05     0.000149337       0.0047171      0.00010633      0.00335863      0.00453178
            0.03        -253.715        -131.605         35.9514         1.31688         48.1248         30.5983        -2.48892        0.045744         -2.8558        0.136263        0.182683       0.0380085     -0.00433591       -0.137713         8.65642      -0.0980534         6.16348         8.44924     1.74906e-05     0.000314821      0.00846646     0.000224156      0.00602822      0.00811868
           0.035        -265.796        -126.578         47.4399         1.64433         63.2383          41.353        -3.79866       0.0604642        -4.43576         0.19862        0.272436       0.0612206       -0.006431        -0.17055          9.9948       -0.121433         7.11641          9.7593     2.92596e-05     0.000513029       0.0133791     0.000365283      0.00952608       0.0128245
            0.04        -272.507        -118.639          58.631         1.91285         77.8669         51.5474        -5.25736       0.0864461         -6.2054        0.268214        0.376356       0.0905815      -0.0107466        -0.19349         11.2685       -0.137768         8.02328         11.0033      4.1934e-05     0.000768293       0.0197361     0.000547034       0.0140524       0.0189143
           0.045        -282.464        -114.369         69.5231         2.25409         92.0514         61.3519        -6.81953        0.122284        -8.11922        0.342982        0.493345        0.127272      -0.0175145       -0.234466         12.6657       -0.166943          9.0181          12.373     4.30892e-05      0.00111234       0.0282064     0.000791997       0.0200833        0.027027
            0.05         -297.28        -114.243         80.2474         2.77396         105.997         71.3849        -8.50779        0.155102        -10.2248        0.418976        0.619095        0.171649      -0.0249395       -0.322047          14.214       -0.229301         10.1205         13.9045     2.75385e-05      0.00146738       0.0393061      0.00104479       0.0279864       0.0376888
           0.055        -314.501        -115.355         90.8139         3.50803         119.729         82.3131        -10.3842        0.161583        -12.6162        0.489506        0.743619        0.221549      -0.0288183       -0.473393         15.8345       -0.337061         11.2744         15.5269     1.57723e-05      0.00163371        0.053129      0.00116322       0.0378285       0.0510558
            0.06        -328.842        -112.379          101.02         4.42159         132.978         94.1761        -12.4918        0.108246        -15.3517        0.548242        0.855955        0.273235      -0.0221851       -0.689561         17.3975       -0.490975         12.3872         17.1145     5.79877e-05      0.00140534       0.0693907      0.00100062        0.049407       0.0669193
           0.065        -333.198        -100.827         110.518         5.23546         145.283         106.127        -14.8012      0.00847291        -18.3772        0.593717        0.952262        0.324897      -0.0056038       -0.906997         18.6808       -0.645792          13.301         18.4312     0.000176651     0.000921606       0.0873035     0.000656194       0.0621611       0.0844696
            0.07        -324.684        -79.8253         118.982         5.72024         156.203         116.688        -17.1885       -0.101701        -21.5069        0.631581         1.03958        0.376745       0.0154293        -1.06103         19.6031       -0.755469         13.9576         19.3767     0.000350755     0.000536012        0.106305     0.000381647       0.0756907        0.103047
           0.075        -304.543        -52.3858         126.247         5.72108         165.526         124.531        -19.4615        -0.15906        -24.4705        0.665887         1.12108        0.426393       0.0283469        -1.09699         20.1804       -0.781067         14.3687         19.9491      0.00050557     0.000694567        0.126001      0.00049454        0.089714         0.12212
            0.08        -277.786        -23.7427          132.37         5.27012         173.332         129.181         -21.426       -0.111892        -27.0098        0.694394         1.18833        0.466156       0.0205101        -1.00675         20.5328        -0.71682         14.6196         20.2619     0.000550022       0.0016622         0.14641      0.00118351        0.104245        0.141623
           0.085        -250.618          1.3306         137.578         4.56882         179.929         131.307        -22.9613        0.048305        -28.9783         0.71083         1.22799        0.488109      -0.0134156       -0.834412         20.8142       -0.594111         14.8199         20.4789     0.000401323      0.00339719        0.168082      0.00241884        0.119676        0.162102
            0.09        -228.031         20.4383         142.154         3.89564         185.699         132.446        -24.0781        0.277501         -30.405        0.714734         1.24135        0.494459      -0.0672949       -0.657741         21.1503       -0.468319         15.0593         20.7472     2.17267e-07      0.00553013        0.192006      0.00393752        0.136711        0.184634
           0.095         -212.41         33.9871          146.32         3.50348         190.939         134.292        -24.9003         0.49003        -31.4649        0.709582         1.24009         0.49502       -0.123426        -0.55902         21.6027       -0.398029         15.3813         21.1536    -0.000613233        0.007386        0.219081      0.00525892        0.155989        0.210312
             0.1        -203.504         44.3828         150.163         3.53386         195.774         138.127        -25.5975        0.588165        -32.3879        0.696252         1.23015        0.496862       -0.157467       -0.595589         22.1641       -0.424066         15.7811           21.71     -0.00120514      0.00815075         0.24958      0.00580343        0.177704        0.239667
           0.105        -199.087         54.6205         153.635         3.98171         200.143         144.242        -26.2838        0.496905        -33.3372        0.658972         1.18537        0.491698       -0.146647       -0.780548         22.7792       -0.555759         16.2191         22.3673     -0.00137174      0.00721172        0.283042      0.00513483        0.201529        0.272458
            0.11        -196.125         66.9813         156.622         4.71549           203.9         151.941        -27.0222        0.186578        -34.3918        0.593365         1.09669        0.475511      -0.0770522        -1.08125         23.3757       -0.769866         16.6438         23.0448    -0.000712532      0.00446088        0.318663       0.0031762        0.226892        0.307943
           0.115        -191.703         82.0343         159.014          5.4881         206.897         159.659        -27.8081       -0.276891        -35.5284        0.508848        0.978017        0.451837       0.0415416        -1.41714         23.8885        -1.00902         17.0089         23.6532     0.000902168     0.000542655        0.355615     0.000386377        0.253202        0.345114
            0.12        -183.932         98.3421         160.806         6.02992         209.123         165.464        -28.5762       -0.740742        -36.6404        0.419355        0.849909        0.425074        0.170098        -1.68387         24.2845        -1.19893         17.2909         24.1261      0.00299341     -0.00305976        0.393312     -0.00217858        0.280043        0.382913
           0.125        -172.705         113.106         162.066         6.14165          210.66         168.009        -29.2233       -0.998127        -37.5796        0.329108        0.712797        0.388466        0.251673        -1.79767         24.5766        -1.27996         17.4988         24.4477      0.00476465     -0.00492085        0.431701      -0.0035037        0.307376        0.420815
            0.13        -159.479         124.513         162.951         5.84876         211.708         167.461        -29.6532       -0.979928        -38.2212        0.232055        0.550704        0.330274        0.260519        -1.75394         24.8049        -1.24882         17.6614         24.6553      0.00560695      -0.0044139        0.471071     -0.00314275        0.335408         0.45889
           0.135        -145.791          131.97         163.649         5.26205         212.508         164.725        -29.8364        -0.68111        -38.5315        0.121546        0.349576         0.24193        0.184923        -1.58364         25.0056        -1.12757         17.8043         24.7939      0.00492677     -0.00148122        0.511914     -0.00105465        0.364489        0.497586
            0.14        -133.028         136.199         164.293         4.56559         213.234         161.278        -29.8331       -0.184749        -38.5894       0.0055907        0.127151        0.133693        0.042697         -1.3562         25.2074       -0.965633          17.948         24.9141      0.00266359      0.00295689         0.55481      0.00210534        0.395031        0.537763
           0.145        -121.954          138.94         164.964         3.94159         213.992          158.53        -29.7368        0.364954        -38.5218       -0.111767       -0.102213       0.0176472       -0.128108        -1.14658         25.4195       -0.816376          18.099         25.0495    -0.000819093      0.00758173        0.600074      0.00539828         0.42726         0.58016
            0.15        -112.769         142.289         165.643         3.52939         214.762         157.474        -29.6089        0.801211        -38.4211       -0.236191       -0.342737       -0.102354       -0.273671        -1.02103          25.637       -0.726987         18.2538         25.2178     -0.00434037       0.0107344        0.647637      0.00764303        0.461125        0.625266
           0.155        -105.019         148.148         166.251         3.39966         215.445         158.351        -29.5124        0.958542        -38.3692       -0.362484       -0.581861       -0.217046       -0.336607        -1.01783         25.8411        -0.72471         18.3992          25.414      -0.0063756       0.0112582        0.696963        0.008016        0.496246        0.672957
            0.16        -97.9858         156.769         166.704         3.49611         215.934         160.484        -29.4012         0.81662        -38.3229       -0.507526       -0.847267        -0.33561        -0.30202        -1.11888         26.0175       -0.796656         18.5248         25.6186     -0.00609159      0.00912924        0.747591      0.00650012        0.532294        0.722807
            0.17        -84.3275         178.757         166.869         3.98153         215.981         164.968        -29.0507      -0.0965483        -38.0991       -0.808179        -1.37796        -0.55228      0.00110874        -1.47117         26.2779        -1.04749         18.7102           25.99      0.00188358     -0.00024291        0.852052    -0.000172955        0.606671        0.827387
            0.18        -70.3567         197.098         166.073         4.20938         214.807         165.377        -28.2683       -0.956322        -37.3168        -1.10406        -1.90163       -0.763426        0.320793        -1.70659         26.4677        -1.21511         18.8453         26.2554       0.0128467     -0.00773938        0.961641     -0.00551053          0.6847        0.936384
            0.19         -57.438          204.47         164.794         3.90708         213.009         162.228        -27.1134       -0.908009        -36.0079        -1.37948        -2.41572       -0.993704        0.318821        -1.66236         26.6714        -1.18362         18.9904         26.4389       0.0145283     -0.00652225         1.07877     -0.00464392        0.768099         1.04974
             0.2        -46.4705         205.436         163.471         3.41215         211.155         159.615        -26.0297       -0.194319         -34.738        -1.62271        -2.89407        -1.22989       0.0444562        -1.49912         26.8898        -1.06739         19.1459         26.5939      0.00515609    -0.000705314         1.20377    -0.000502192          0.8571         1.16908
            0.21        -36.7733         208.117         162.156         3.08674         209.321         158.942        -25.3066        0.370546        -33.8959        -1.81798        -3.28414        -1.42939       -0.191227         -1.4201         27.0651        -1.01113         19.2707         26.7349     -0.00459268      0.00200933         1.33433      0.00143066        0.950057         1.29481
            0.22         -27.491         215.014         160.677          2.9924         207.287         158.278        -24.8113         0.29508         -33.332          -1.965        -3.56907        -1.56775       -0.163648        -1.47118         27.1662         -1.0475         19.3427           26.85     -0.00333346     -0.00127609         1.46853    -0.000908592         1.04561          1.4262
            0.23        -18.6846         222.671         158.934         2.95166         204.925         155.811        -24.2258       -0.155103          -32.64        -2.07313        -3.77023        -1.65718       0.0368549        -1.55076         27.2241        -1.10416         19.3839          26.935      0.00731906     -0.00648674         1.60726     -0.00461863         1.14439         1.56274
            0.24        -10.8116         227.354         156.998         2.84011         202.319         152.383        -23.5171       -0.477581        -31.7416        -2.10921        -3.83389        -1.68136        0.188355        -1.57768         27.2768        -1.12333         19.4214         26.9972       0.0164154     -0.00906308         1.75217     -0.00645302         1.24756         1.70441
            0.25        -3.91737         229.269         154.983         2.66702         199.618         149.918        -22.7707        -0.43579        -30.7607        -2.10737        -3.83173         -1.6804          0.1688        -1.55481         27.3318        -1.10704         19.4605         27.0429       0.0159164     -0.00880531         1.90359     -0.00626948         1.35538         1.85134
            0.26         2.37352         230.701         152.941         2.50901         196.888         149.001        -22.2526       -0.197421        -30.0229        -2.03483        -3.69751        -1.62092       0.0480455        -1.53452         27.3694         -1.0926         19.4873          27.071      0.00839564     -0.00872954         2.06014     -0.00621554         1.46685          2.0032
            0.27          8.2965         232.825         150.852         2.39569         194.107          148.43        -22.0014       -0.034518        -29.5927        -1.89964        -3.44011        -1.50155       -0.038372        -1.54088         27.3799        -1.09713         19.4948          27.082      0.00251049      -0.0107809         2.22079     -0.00767609         1.58123         2.15975
            0.28         13.6586         234.776           148.7         2.29942          191.25         146.771        -21.8967      -0.0498433        -29.3303        -1.71942        -3.09118        -1.33488      -0.0313057        -1.55573         27.3749         -1.1077         19.4913          27.082      0.00327627      -0.0139934           2.386     -0.00996347         1.69886          2.3212
            0.29         18.2526         235.358         146.506         2.18929         188.344         143.931        -21.9186       -0.158724        -29.1836        -1.45616        -2.57739        -1.08588        0.027799        -1.55485          27.369        -1.10707         19.4871         27.0769      0.00810677      -0.0163233         2.55676      -0.0116223         1.82044         2.48783
             0.3         22.2471         234.783         144.303         2.06774         185.432         140.965        -21.9912       -0.232401        -29.0684        -1.13748        -1.95423       -0.782414       0.0674441         -1.5388         27.3615        -1.09564         19.4817          27.065       0.0112015      -0.0177209         2.73284      -0.0126175         1.94581         2.65929
            0.31         26.0042         234.221         142.103         1.95935          182.53         138.965        -22.3113       -0.221286        -29.1933       -0.696105         -1.0923         -0.3652       0.0565465        -1.52741         27.3388        -1.08754         19.4655         27.0391      0.00911418        -0.01993         2.91276      -0.0141904         2.07392         2.83467
            0.32         29.7076         234.326          139.89         1.87859         179.616         138.012         -23.045       -0.164304        -29.7447      -0.0852149        0.100442        0.212454       0.0162367         -1.5347         27.2924        -1.09272         19.4325         26.9958      0.00321716       -0.024804         3.09501      -0.0176607         2.20369          3.0131
            0.33         33.2172         234.642         137.635         1.81655         176.655         137.451        -24.4114       -0.116791        -30.9524        0.780631         1.79077         1.03096      -0.0198023         -1.5554         27.2276        -1.10746         19.3864         26.9391     -0.00353282      -0.0326687         3.27918      -0.0232605         2.33482         3.19436
            0.34         36.2511          234.24         135.322         1.75708         173.624         136.774        -26.7749      -0.0986104        -33.1798         2.06884         4.30466         2.24779      -0.0389592        -1.57684          27.155        -1.12273         19.3347         26.8752      -0.0103532       -0.043039         3.46531      -0.0306443         2.46734         3.37832
            0.35          38.701         232.714         132.934         1.69669         170.501         136.075        -30.4812        -0.09306         -36.773         3.93406         7.94305         4.00813      -0.0523659        -1.59694         27.0755        -1.13704          19.278         26.8043      -0.0191015      -0.0567898         3.65215       -0.040435         2.60037         3.56405
            0.36         40.7438         230.502         130.443         1.64614         167.254          136.04        -36.0732       -0.071515        -42.2795         6.61286         13.1661         6.53355      -0.0803375        -1.62695         26.9783        -1.15841         19.2088         26.7192      -0.0332766      -0.0765575         3.83673      -0.0545099          2.7318         3.74944
            0.37         42.6333         228.277         127.801         1.62089          163.82         137.283        -44.0207      -0.0206501         -50.184         10.2946         20.3428         10.0024        -0.13329        -1.68369         26.8477        -1.19881         19.1158         26.6099      -0.0551968       -0.106193         4.01488      -0.0756104         2.85864         3.93167
            0.38         44.4392         226.227         124.944         1.62846         160.118         139.945        -54.6234       0.0568423        -60.8049         15.0876         29.6849         14.5174       -0.209963        -1.77707         26.6725        -1.26529         18.9911         26.4689      -0.0853733       -0.148998         4.18245       -0.106088         2.97796         4.10776
            0.39           46.04         223.983         121.812         1.66782         156.073         143.679        -67.8088        0.149322        -74.0857          20.936         41.0857         20.0284       -0.301911        -1.90829         26.4485        -1.35873         18.8317         26.2925       -0.122693       -0.206945         4.33609       -0.147347         3.08735         4.27511
             0.4          47.294         221.084         118.361         1.73458         151.627         147.801        -82.8032        0.244756        -89.2662         27.4693         53.8269         26.1905        -0.39911         -2.0746         26.1736        -1.47714         18.6359         26.0779       -0.164657       -0.281079         4.47275       -0.200131         3.18465         4.43114
